 人持计划	=总数=25=股份减持11|股份增持14|
 一致行动人持	=总数=59=合同签订1|股份减持13|股份增持46|
  及其一致行动人持	=总数=19=股份减持7|股份增持12|
  一致行动人持股份	=总数=47=股份减持11|股份增持36|
  一致行动人持计划	=总数=5=股份减持1|股份增持4|
  一致行动人持公司	=总数=31=股份减持3|股份增持28|
  实际控制人一致行动人持	=总数=5=股份减持3|股份增持2|
 实际控制人持	=总数=66=股份减持34|股份增持32|
预留	=总数=65=回购1|股权激励65|
 预留部分	=总数=5=股权激励5|
 预留授予	=总数=26=股权激励26|
 激励预留	=总数=45=股权激励45|
 预留激励对象	=总数=8=股权激励8|
 激励计划预留	=总数=32=股权激励32|
 激励授予预留	=总数=13=股权激励13|
之标	=总数=25=增发22|关联交易13|
 发行股份购买资产之标	=总数=7=增发7|
模式	=总数=7=股权激励6|关联交易1|
 激励计划行权期自主行权模式	=总数=6=股权激励6|
决定	=总数=20=违规违纪13|增发5|诉讼仲裁1|资产重组1|
 决定书	=总数=39=未分类2|违规违纪37|
  行政处罚决定书	=总数=6=违规违纪6|
  行政监管措施决定书	=总数=30=违规违纪30|
 对决定	=总数=11=违规违纪10|诉讼仲裁1|
 公司决定	=总数=11=违规违纪10|资产重组1|
 责令改正措施决定	=总数=10=违规违纪10|
 对公司采取措施决定	=总数=10=违规违纪10|
解锁	=总数=54=回购14|股权激励49|
 解锁相关	=总数=7=股权激励7|
获授	=总数=26=回购10|股权激励20|兼并收购1|
 已获授	=总数=24=回购10|股权激励19|
 激励获授	=总数=21=回购7|股权激励18|
式回	=总数=184=回购181|未分类1|合同签订1|质押53|股份增持1|
 进行式回	=总数=10=回购9|质押4|股份增持1|
 质押式回购	=总数=175=回购174|合同签订1|质押52|
  进行质押式回购	=总数=132=回购131|质押39|
新型	=总数=13=合同签订1|专利获取11|增发1|
 实用新型专利	=总数=11=专利获取11|
减少	=总数=8=回购5|未分类1|股份减持1|股权激励1|兼并收购1|
 减少注册资本	=总数=7=回购5|未分类1|股份减持1|股权激励1|
煤业	=总数=11=首发9|未分类1|诉讼仲裁1|
 某地煤业	=总数=10=首发9|诉讼仲裁1|
  某地煤业首次公开发行股	=总数=9=首发9|
异常	=总数=312=交易异动311|增发1|资产重组1|兼并收购1|
 股票异常	=总数=298=交易异动297|增发1|兼并收购1|
  股票异常波动	=总数=297=交易异动297|
 异常波动	=总数=310=交易异动310|
产生	=总数=19=高管变动18|增发1|
 选举产生某某监事会职工监事	=总数=18=高管变动18|
一般	=总数=33=未分类1|配股1|增发18|资产重组13|兼并收购1|
 一般风险提示	=总数=32=未分类1|增发18|资产重组13|兼并收购1|
票据	=总数=20=债券发行19|高管变动1|
 某某票据	=总数=7=债券发行7|
数据	=总数=58=未分类5|关联交易1|业绩发布51|兼并收购1|股份增持1|
 年数据	=总数=19=未分类2|业绩发布16|兼并收购1|
 财务数据	=总数=24=业绩发布23|兼并收购1|
  年月财务数据	=总数=19=业绩发布19|
  财务数据简报	=总数=21=业绩发布21|
 主要数据	=总数=11=未分类1|业绩发布10|
  某公司年月主要数据	=总数=5=业绩发布5|
 经营数据	=总数=7=业绩发布7|
 年月数据	=总数=31=未分类3|业绩发布29|
  年月数据简报	=总数=20=业绩发布20|
 年月份数据	=总数=20=未分类2|业绩发布18|
 某公司数据	=总数=38=未分类4|兼并收购1|业绩发布34|
  某公司数据简报	=总数=7=业绩发布7|
 年月份产品数据	=总数=10=业绩发布10|
 主要生产数据公告	=总数=5=业绩发布5|
 年月份产销数据快报	=总数=11=业绩发布11|
 年月份产品产销数据快报	=总数=8=业绩发布8|
减持	=总数=298=债券发行1|大宗交易11|未分类2|股份减持296|股份增持1|
 股减持	=总数=108=大宗交易7|股份减持108|
 人减持	=总数=43=股份减持43|
 持减持	=总数=109=大宗交易7|未分类1|股份减持108|股份增持1|
  持减持股份	=总数=100=大宗交易6|股份减持100|股份增持1|
 股份减持	=总数=23=大宗交易1|未分类1|股份减持22|
  股东股份减持	=总数=17=未分类1|股份减持16|
  股份减持计划	=总数=11=股份减持11|
  股份减持公告	=总数=5=股份减持5|
 减持股份	=总数=264=大宗交易11|未分类1|股份减持263|股份增持1|
  持减持股份	=总数=100=大宗交易6|股份减持100|股份增持1|
  拟减持股份	=总数=10=股份减持10|
  人减持股份	=总数=32=股份减持32|
  公司减持股份	=总数=10=大宗交易1|股份减持10|
  董事减持股份	=总数=6=股份减持6|
  减持股份公告	=总数=43=股份减持43|股份增持1|
 减持公告	=总数=48=股份减持48|股份增持1|
  股份减持公告	=总数=5=股份减持5|
 减持公司	=总数=47=债券发行1|大宗交易4|股份减持47|
  减持公司股份	=总数=41=大宗交易4|股份减持41|
   人减持公司股份	=总数=5=股份减持5|
   拟减持公司股份	=总数=6=股份减持6|
 某某减持	=总数=5=股份减持5|
 公司减持	=总数=15=大宗交易1|未分类1|股份减持14|
  某公司减持	=总数=5=股份减持5|
  公司减持股份	=总数=10=大宗交易1|股份减持10|
先生	=总数=42=未分类1|合同签订1|高管变动39|股份减持1|股份增持2|
 先生为	=总数=13=高管变动13|
 先生公司	=总数=19=高管变动18|股份增持1|
  先生公司总经理	=总数=5=高管变动5|
 先生总经理	=总数=11=高管变动11|
清洁	=总数=6=未分类1|合同签订4|政府补贴1|
 清洁项目	=总数=5=合同签订4|政府补贴1|
和贷款	=总数=11=未分类1|关联交易8|质押1|业绩发布1|担保事项4|
 子公司某公司和贷款	=总数=7=关联交易6|质押1|担保事项4|
某某为	=总数=6=未分类1|担保事项5|
 某某为提供担保	=总数=5=担保事项5|
收购之	=总数=53=合同签订1|关联交易1|兼并收购53|股份增持1|
 要约收购之	=总数=22=兼并收购22|股份增持1|
  公司要约收购之	=总数=14=兼并收购14|
  豁免要约收购之	=总数=11=兼并收购11|
  要约收购之财务顾问	=总数=8=兼并收购8|
 收购之核查	=总数=10=兼并收购10|股份增持1|
  豁免要约收购之核查	=总数=6=兼并收购6|
 收购之意见	=总数=5=兼并收购5|股份增持1|
 收购之报告	=总数=26=兼并收购26|
 某地收购之	=总数=6=兼并收购6|股份增持1|
 收购之财务顾问	=总数=24=兼并收购24|
 收购之法律意见书	=总数=11=兼并收购11|
业股权	=总数=8=未分类1|股份减持2|资产重组1|兼并收购4|
 置业股权	=总数=6=股份减持5|兼并收购1|
 矿业股权	=总数=6=合同签订1|股份减持1|关联交易1|兼并收购5|
  某地矿业股权	=总数=5=合同签订1|关联交易1|兼并收购5|
股股权	=总数=10=股份减持2|股权激励2|质押6|
 股股权质押	=总数=6=质押6|
 控股股权及	=总数=20=回购1|增发1|质押19|
 公司控股股权	=总数=23=回购1|股份减持3|质押17|兼并收购2|股份增持2|
 收购控股股权	=总数=9=关联交易2|兼并收购9|
 控股股权转让	=总数=11=股份减持10|兼并收购1|股份增持1|
 某人控股股权	=总数=5=股份减持3|关联交易1|资产重组1|股份增持1|
 控股股权公告	=总数=18=股份减持2|质押15|兼并收购1|股份增持1|
年计划	=总数=50=未分类4|股权激励41|关联交易1|业绩发布3|
 年计划及	=总数=7=未分类1|股权激励4|业绩发布2|
为责任	=总数=9=股份减持1|关联交易4|担保事项8|
 为责任担保	=总数=5=关联交易4|担保事项5|
计划及	=总数=55=未分类3|股权激励46|诉讼仲裁4|资产重组1|业绩发布2|
 年计划及	=总数=7=未分类1|股权激励4|业绩发布2|
 公司计划及	=总数=27=未分类1|股权激励24|业绩发布2|
 激励计划及	=总数=46=股权激励46|
 计划及事项	=总数=20=未分类1|股权激励17|业绩发布2|
  激励计划及事项	=总数=17=股权激励17|
以发行	=总数=44=未分类2|增发39|关联交易2|兼并收购2|
 拟以发行	=总数=23=增发21|兼并收购2|
 公司以发行	=总数=9=未分类1|关联交易2|增发7|
  公司以发行股份购买资产	=总数=7=关联交易2|增发6|
  公司以发行股份及现金方式购买资产	=总数=6=关联交易1|增发6|
 以发行资产	=总数=19=增发18|关联交易2|
 以发行股份	=总数=28=增发25|关联交易2|兼并收购2|
  拟以发行股份	=总数=15=增发13|兼并收购2|
  以发行股份购买资产	=总数=14=关联交易2|增发13|
  以发行股份方式购买	=总数=20=增发20|关联交易1|
  以发行股份及现金方式购买资产	=总数=8=关联交易1|增发8|
新公告	=总数=11=债券发行1|未分类2|合同签订8|
 某某新公告	=总数=5=债券发行1|合同签订4|
某某减	=总数=38=股份减持5|预减31|业绩发布2|
 某某减持	=总数=5=股份减持5|
对担保	=总数=74=合同签订1|担保事项74|
 对担保公告	=总数=6=担保事项6|
 对担保额度	=总数=13=担保事项13|
 某人对担保	=总数=6=担保事项6|
年业绩	=总数=38=未分类1|预减11|增发1|业绩发布15|预增16|
 年业绩预	=总数=21=预减6|业绩发布6|预增9|
  年业绩预亏	=总数=5=预减4|预增1|
之实施	=总数=16=未分类1|关联交易8|增发11|资产重组3|兼并收购3|
 之实施情况	=总数=13=增发10|关联交易7|资产重组3|兼并收购3|
 资产之实施	=总数=6=增发6|关联交易1|资产重组2|兼并收购1|
与某地	=总数=42=未分类1|合同签订27|股份减持3|关联交易13|担保事项1|
 与某地公司	=总数=10=合同签订3|股份减持2|关联交易6|
 与某地协议	=总数=21=合同签订20|股份减持1|
  公司与某地协议	=总数=5=合同签订5|
 与某地签订	=总数=11=合同签订9|股份减持1|关联交易1|
  与某地签订协议	=总数=8=合同签订7|股份减持1|
 与某地签署	=总数=11=合同签订10|关联交易2|
  与某地签署协议	=总数=9=合同签订9|
 公司与某地	=总数=10=未分类1|合同签订5|股份减持1|关联交易3|
  公司与某地协议	=总数=5=合同签订5|
 与某地关联	=总数=9=合同签订1|股份减持1|关联交易9|
  与某地关联交易	=总数=8=合同签订1|关联交易8|
 与某地项目	=总数=9=合同签订7|关联交易2|
  与某地项目协议	=总数=5=合同签订5|
 与某地合作	=总数=8=合同签订8|
 与某地合同	=总数=8=合同签订4|关联交易5|
 与某地某公司	=总数=9=合同签订7|股份减持1|关联交易1|
  与某地某公司签订	=总数=5=合同签订4|股份减持1|
  与某地某公司协议	=总数=7=合同签订6|股份减持1|
 与某地有限公司	=总数=8=合同签订3|股份减持1|关联交易5|
 与某地日常关联交易	=总数=5=关联交易5|
 与某地战略合作协议	=总数=5=合同签订5|
完成持	=总数=16=股份减持3|兼并收购1|股份增持12|
 完成持公司	=总数=13=股份减持1|股份增持12|
 股东完成持	=总数=8=股份减持2|股份增持6|
和协议	=总数=15=未分类1|合同签订13|股份减持2|增发1|关联交易2|
 签署和协议	=总数=6=未分类1|合同签订5|股份减持1|
 某公司和协议	=总数=5=合同签订5|增发1|关联交易1|
某地煤	=总数=12=首发9|未分类2|诉讼仲裁1|
 某地煤业	=总数=10=首发9|诉讼仲裁1|
  某地煤业首次公开发行股	=总数=9=首发9|
签署之	=总数=14=合同签订13|股份减持3|关联交易2|增发2|股份增持3|
 公司签署之	=总数=6=合同签订6|增发2|
 签署之协议	=总数=8=合同签订7|股份减持3|增发2|股份增持2|
与发行	=总数=14=合同签订8|增发8|关联交易1|
 与发行股份	=总数=10=合同签订6|增发6|
 与发行协议	=总数=5=合同签订4|增发3|
转让给	=总数=11=股份减持10|关联交易1|
 将转让给	=总数=7=股份减持7|
 股权转让给	=总数=9=股份减持9|
 转让给项目资产评估	=总数=5=股份减持5|
 转让给某公司项目评估报告	=总数=5=股份减持5|
和对象	=总数=59=股权激励2|增发55|关联交易6|资产重组2|
 过程和对象	=总数=57=增发55|关联交易6|资产重组2|
签订建	=总数=18=合同签订18|关联交易1|担保事项1|
 签订建设	=总数=16=合同签订16|担保事项1|
  签订建设合同	=总数=10=合同签订10|
  签订建设用地	=总数=9=合同签订9|
书公告	=总数=25=首发22|增发1|关联交易2|资产重组1|兼并收购1|
 公告书公告	=总数=22=首发22|
 董事会秘书公告	=总数=7=未分类1|高管变动6|
公司于	=总数=21=首发3|增发2|诉讼仲裁1|兼并收购16|股份增持3|
 某公司于	=总数=13=增发2|诉讼仲裁1|兼并收购12|股份增持2|
企业合	=总数=10=未分类1|合同签订7|获得奖项1|关联交易3|
 企业合作协议	=总数=6=合同签订6|关联交易2|
和监管	=总数=28=未分类1|合同签订1|违规违纪26|
 监管和监管	=总数=27=合同签订1|违规违纪26|
为融资	=总数=42=回购2|关联交易3|担保事项42|
 为融资担保	=总数=23=回购1|担保事项23|
 为融资租赁提供担保	=总数=5=回购1|担保事项5|
公司信	=总数=87=未分类7|关联交易5|兼并收购2|担保事项77|
 公司信用	=总数=10=债券发行4|合同签订1|担保事项3|股份增持2|
  某公司信用	=总数=5=债券发行3|担保事项2|
 某公司信	=总数=27=关联交易1|兼并收购2|担保事项24|
  某公司信用	=总数=5=债券发行3|担保事项2|
  子公司某公司信	=总数=18=兼并收购1|担保事项17|
公司保	=总数=22=未分类3|合同签订3|关联交易4|担保事项14|
 某公司保	=总数=8=未分类1|合同签订3|担保事项7|
 子公司保	=总数=12=关联交易4|担保事项7|
 公司保荐书	=总数=40=首发20|未分类5|配股2|增发14|
调整年	=总数=42=未分类4|股权激励1|关联交易30|增发2|担保事项5|
 调整年度	=总数=35=未分类1|关联交易28|增发1|担保事项5|
  调整年度担保	=总数=5=担保事项5|
  调整年度预计	=总数=20=关联交易18|担保事项2|
  调整年度日常关联交易	=总数=28=关联交易28|
  调整年度部分日常关联交易预计金额	=总数=6=关联交易6|
地股权	=总数=5=兼并收购5|
 转让所持某地股权	=总数=8=股份减持8|
公司副	=总数=55=高管变动54|违规违纪1|
 公司副总裁	=总数=7=高管变动7|
 聘任公司副	=总数=19=高管变动19|
 公司副辞职	=总数=18=高管变动18|
 公司副总经理	=总数=40=高管变动40|
购股权	=总数=13=回购7|股权激励9|关联交易1|质押1|股份增持1|
 回购股权	=总数=12=回购7|股权激励9|质押1|
  回购股权激励	=总数=10=回购5|股权激励9|
 及收购股权	=总数=5=增发1|兼并收购5|股份增持1|
 拟收购股权	=总数=100=关联交易3|增发3|兼并收购99|
  公司拟收购股权	=总数=48=关联交易1|兼并收购48|
   某公司拟收购股权	=总数=30=兼并收购30|
   有限公司拟收购股权	=总数=6=兼并收购6|
   公司拟收购股权项目评估报告	=总数=13=兼并收购13|
   公司拟收购股权项目资产评估报告	=总数=11=兼并收购11|
  某人拟收购股权	=总数=5=兼并收购5|
  拟收购股权项目	=总数=60=增发3|兼并收购60|
   拟收购股权项目涉及	=总数=8=兼并收购8|
   某公司拟收购股权项目	=总数=17=兼并收购17|
  拟收购股权评估	=总数=15=增发2|兼并收购15|
  投资拟收购股权	=总数=9=兼并收购9|
  拟收购股权报告	=总数=35=增发2|兼并收购35|
  拟收购股权涉及	=总数=25=兼并收购25|
  拟收购股权所涉及	=总数=9=兼并收购9|
 收购股权及	=总数=8=股份减持1|高管变动1|专利获取1|兼并收购7|担保事项1|
 资金收购股权	=总数=46=合同签订1|股份减持1|增发2|兼并收购43|股份增持1|
  拟资金收购股权	=总数=9=增发2|兼并收购9|
  超募资金收购股权	=总数=33=合同签订1|兼并收购32|
   使用超募资金收购股权	=总数=30=兼并收购30|
   使用部分超募资金收购股权	=总数=14=兼并收购14|
  自有资金收购股权	=总数=6=兼并收购5|股份增持1|
  公司资金收购股权	=总数=14=股份减持1|兼并收购12|股份增持1|
  使用资金收购股权	=总数=36=兼并收购36|
  募集资金收购股权	=总数=8=股份减持1|增发2|兼并收购7|
   使用募集资金收购股权	=总数=5=兼并收购5|
  资金收购股权报告	=总数=5=增发2|兼并收购5|
 收购股权情况	=总数=7=兼并收购6|股份增持1|
 收购股权投资	=总数=5=兼并收购5|
 收购股权完成	=总数=8=兼并收购8|
 公司收购股权	=总数=107=股份减持3|关联交易9|兼并收购102|股份增持4|
  子公司收购股权	=总数=29=关联交易2|兼并收购29|股份增持3|
   全资子公司收购股权	=总数=10=兼并收购10|
   公司子公司收购股权	=总数=7=兼并收购7|股份增持1|
  公司收购股权项目	=总数=28=兼并收购28|
 收购股权进展	=总数=9=兼并收购8|股份增持1|
 收购股权公告	=总数=8=兼并收购8|股份增持1|
 收购股权事项	=总数=14=关联交易3|兼并收购14|
 收购股权资产	=总数=17=兼并收购17|
 控股收购股权	=总数=10=关联交易2|兼并收购10|股份增持3|
 收购股权项目	=总数=71=专利获取1|增发3|兼并收购71|
  拟收购股权项目	=总数=60=增发3|兼并收购60|
   拟收购股权项目涉及	=总数=8=兼并收购8|
   某公司拟收购股权项目	=总数=17=兼并收购17|
  收购股权项目评估	=总数=56=增发3|兼并收购56|
   股份收购股权项目评估	=总数=5=兼并收购5|
  公司收购股权项目	=总数=28=兼并收购28|
  收购股权项目涉及	=总数=11=兼并收购11|
  收购股权项目报告	=总数=5=增发2|兼并收购5|
  收购股权项目所涉及	=总数=6=兼并收购6|
  收购股权项目资产评估	=总数=35=增发1|兼并收购35|
 收购股权涉及	=总数=32=股份减持1|关联交易3|兼并收购31|
  拟收购股权涉及	=总数=25=兼并收购25|
  某公司收购股权涉及	=总数=9=股份减持1|兼并收购8|
 收购股权报告	=总数=44=增发3|兼并收购44|
 收购股权相关	=总数=5=兼并收购5|
 收购股权所涉及	=总数=12=兼并收购12|
 收购股权关联交易	=总数=8=关联交易8|兼并收购8|股份增持2|
业绩预	=总数=351=预减137|业绩发布18|预增201|
 业绩预盈	=总数=68=业绩发布5|预增67|
 业绩预亏	=总数=92=预减91|预增1|
  业绩预亏公告	=总数=84=预减84|
  年度业绩预亏	=总数=27=预减27|
  某公司业绩预亏	=总数=23=预减23|
 业绩预增	=总数=142=业绩发布11|预增132|
  年度业绩预增	=总数=43=预增43|
解公告	=总数=14=股权激励2|质押12|
 股权解公告	=总数=6=质押6|
 某公司解公告	=总数=7=质押7|
 某公司股份解公告	=总数=5=质押5|
与某人	=总数=13=合同签订3|关联交易8|诉讼仲裁1|兼并收购1|
 与某人关联交易	=总数=5=关联交易5|
 公司与某人进行关联交易	=总数=6=关联交易6|
国有股	=总数=5=合同签订1|股份减持5|股份增持2|
 国有股权某公司	=总数=6=股份减持3|资产重组1|兼并收购2|股份增持1|
增公告	=总数=145=股份减持1|业绩发布11|预增128|股份增持7|
 某某增公告	=总数=90=业绩发布7|预增81|股份增持2|
 业绩预增公告	=总数=138=业绩发布11|预增128|
  年度业绩预增公告	=总数=42=预增42|
 某公司增公告	=总数=49=业绩发布6|预增42|股份增持1|
与提供	=总数=9=关联交易1|担保事项8|
 与提供担保	=总数=8=担保事项8|
股票市	=总数=16=首发10|预减4|增发2|资产重组1|
 公开发行股票市	=总数=6=首发5|增发1|
之上市	=总数=41=首发31|配股1|增发8|关联交易3|
 发行之上市	=总数=8=首发2|关联交易1|增发5|
 之上市公告	=总数=22=首发22|
 上市之上市	=总数=28=首发28|
发行获	=总数=24=债券发行6|增发17|关联交易1|资产重组1|
 发行获得批复	=总数=13=债券发行1|未分类1|增发11|
  非公开发行获得批复	=总数=10=未分类1|增发9|
 发行获得核准	=总数=53=债券发行2|未分类1|关联交易1|增发52|
  公开发行获得核准	=总数=45=债券发行1|未分类1|增发44|
 公开发行获得	=总数=125=债券发行12|未分类2|增发113|
 公司发行获得	=总数=13=债券发行2|增发9|关联交易1|兼并收购3|
 发行获得委员会	=总数=7=债券发行6|增发1|
 发行获得某公司批复	=总数=17=债券发行1|未分类1|增发15|
 发行获得某公司核准	=总数=66=债券发行14|未分类2|增发52|关联交易1|
  发行获得某公司核准批文	=总数=13=债券发行3|增发11|
  发行获得某公司核准批复	=总数=7=未分类1|增发6|
  公开发行获得某公司核准	=总数=53=债券发行8|未分类2|增发44|
   非公开发行获得某公司核准	=总数=45=未分类2|增发43|
   公开发行获得某公司核准批文	=总数=12=债券发行2|增发10|
 发行获得某公司审核通过	=总数=47=债券发行14|增发33|
 发行获得某公司发审委审核通过	=总数=8=债券发行6|增发2|
 发行获得某公司发行审核委员会审核通过	=总数=6=债券发行5|增发1|
与银行	=总数=7=合同签订1|关联交易1|担保事项6|
 公司与银行	=总数=6=合同签订1|担保事项6|
关联及	=总数=16=合同签订1|关联交易12|担保事项3|
 公司关联及	=总数=5=关联交易3|担保事项2|
人股票	=总数=8=回购4|股份增持4|
 某人股票之	=总数=9=未分类1|股权激励1|增发7|
  某人股票之报告	=总数=7=股权激励1|增发6|
 某人股票对象	=总数=22=股权激励1|增发21|
 某人股票结果	=总数=26=股权激励2|增发24|
 某人股票公告	=总数=5=股权激励2|关联交易1|增发2|
 某人股票报告	=总数=23=股权激励1|增发22|
向业务	=总数=6=回购3|股份减持2|关联交易1|担保事项3|
 公司向业务	=总数=5=回购3|股份减持2|担保事项3|
拟签订	=总数=11=合同签订9|股份减持1|关联交易1|担保事项1|
 拟签订协议	=总数=8=合同签订7|股份减持1|关联交易1|
股报告	=总数=32=未分类3|关联交易1|增发26|兼并收购2|
 股报告书	=总数=10=增发8|兼并收购2|
 某人股报告	=总数=10=未分类1|增发9|
 公开发行股报告	=总数=11=增发11|
与某某	=总数=13=未分类1|合同签订7|关联交易8|
 与某某关联交易	=总数=7=合同签订3|关联交易7|
电报告	=总数=14=未分类1|股份减持9|业绩发布4|
 中电报告	=总数=6=未分类1|股份减持5|
部分已	=总数=28=回购11|未分类2|股权激励17|
 部分已授	=总数=21=回购7|股权激励14|
 部分已股票	=总数=12=回购5|股权激励8|
  部分已股票期权	=总数=6=股权激励6|
 注销部分已	=总数=14=回购7|股权激励8|
 部分已获授	=总数=5=回购2|股权激励2|
 部分已不符合条件	=总数=5=回购4|股权激励3|
 激励计划部分已期权	=总数=8=股权激励8|
 期权激励计划部分已	=总数=8=股权激励8|
股票权	=总数=85=回购3|未分类2|股份减持3|股权激励78|
 计划股票权	=总数=23=股份减持3|股权激励20|
 公司股票权	=总数=23=未分类1|股份减持1|股权激励21|
  某公司股票权	=总数=7=未分类1|股权激励6|
 公开发行股票权益变动	=总数=8=增发8|
某地捷	=总数=8=合同签订1|股份减持4|增发1|业绩发布1|预增1|
 某地捷有限公司	=总数=7=股份减持4|增发1|业绩发布1|预增1|
其申请	=总数=8=关联交易1|资产重组1|兼并收购4|担保事项2|
 及其申请	=总数=6=关联交易1|资产重组1|兼并收购4|
现金和	=总数=9=未分类1|增发7|兼并收购5|
 现金和发行股份购买资产	=总数=8=增发7|兼并收购5|
获得发	=总数=14=债券发行1|未分类2|增发11|
 获得发明	=总数=18=专利获取18|
 获得发展资金	=总数=7=未分类1|获得奖项1|政府补贴5|
 申请获得发审委审核通过	=总数=14=债券发行4|增发10|
  非公开股票申请获得发审委审核通过	=总数=9=增发9|
 非公开发行获得发审委审核通过	=总数=13=债券发行2|增发11|
 非公开发行股票获得发审委审核通过	=总数=9=增发9|
计划权	=总数=65=股份减持3|股权激励61|
 激励计划权	=总数=39=股权激励39|
性报告	=总数=15=未分类1|增发12|关联交易2|
 合规性报告	=总数=14=增发12|关联交易2|
 使用可行性报告	=总数=25=增发24|兼并收购1|
  非公开发行股票募集资金使用可行性报告	=总数=24=增发24|
  非公开发行股股票募集资金使用可行性报告	=总数=6=增发6|
 资金可行性报告	=总数=58=债券发行2|配股1|增发52|兼并收购3|
  募集资金可行性报告	=总数=55=债券发行2|配股1|增发52|
   公开发行募集资金可行性报告	=总数=53=债券发行2|增发51|
    非公开发行募集资金可行性报告	=总数=45=增发45|
   公开发行股募集资金可行性报告	=总数=6=增发6|
   公开发行股票募集资金可行性报告	=总数=49=增发49|
   公开发行股股票募集资金可行性报告	=总数=15=增发15|
 某人可行性报告	=总数=11=未分类1|增发9|兼并收购1|
 投资可行性报告	=总数=11=未分类1|增发10|
 募集资金运用可行性报告	=总数=19=债券发行1|配股1|增发17|
  公开发行募集资金运用可行性报告	=总数=14=债券发行1|增发13|
   非公开发行募集资金运用可行性报告	=总数=5=增发5|
  公开发行股募集资金运用可行性报告	=总数=6=增发6|
  公开发行股票募集资金运用可行性报告	=总数=15=增发15|
  公开发行股股票募集资金运用可行性报告	=总数=6=增发6|
 公开发行募集资金项目可行性报告	=总数=8=债券发行1|增发7|
 非公开发行股票募集资金项目可行性报告	=总数=6=增发6|
 非公开发行募集资金投资项目可行性报告	=总数=10=增发10|
 非公开发行股票募集资金投资项目可行性报告	=总数=9=增发9|
瑞股权	=总数=7=股份减持2|关联交易2|兼并收购5|
 收购瑞股权	=总数=5=关联交易2|兼并收购5|
明细表	=总数=10=未分类1|股权激励7|增发1|资产重组1|
 股票明细表	=总数=6=股权激励6|
 激励计划分配明细表	=总数=6=股权激励6|
公司总	=总数=8=未分类1|合同签订4|关联交易3|
 公司总监	=总数=19=未分类1|高管变动18|
 公司总裁	=总数=10=高管变动10|
 公司总经理	=总数=65=高管变动64|股份增持1|
  聘任公司总经理	=总数=25=高管变动25|
  先生公司总经理	=总数=5=高管变动5|
  公司总经理辞职	=总数=24=高管变动24|
  公司总经理董事会秘书	=总数=5=高管变动5|
向股票	=总数=40=股权激励38|交易异动1|增发1|
 向股票事项	=总数=6=股权激励5|交易异动1|
联投资	=总数=14=未分类1|增发1|关联交易11|诉讼仲裁1|
 关联投资	=总数=11=关联交易10|增发1|
下公告	=总数=25=债券发行3|首发20|关联交易1|增发1|
 网下公告	=总数=17=首发16|增发1|
 股票下公告	=总数=8=首发7|关联交易1|
及提供	=总数=30=未分类2|合同签订1|关联交易8|担保事项20|股份增持1|
 为及提供	=总数=14=关联交易5|股份增持1|担保事项9|
  为及提供关联	=总数=5=关联交易4|担保事项1|
  为及提供担保	=总数=9=担保事项9|股份增持1|
 及提供担保	=总数=20=关联交易1|担保事项20|股份增持1|
  为及提供担保	=总数=9=担保事项9|股份增持1|
  全资及提供担保	=总数=6=担保事项6|股份增持1|
 公司及提供	=总数=22=未分类2|关联交易6|担保事项15|股份增持1|
  公司及提供担保	=总数=15=关联交易1|担保事项15|股份增持1|
   子公司及提供担保	=总数=8=担保事项8|股份增持1|
 控股股东及提供借款	=总数=5=关联交易5|
及其持	=总数=9=回购1|股权激励1|关联交易2|兼并收购2|股份增持6|
 某公司及其持	=总数=8=关联交易2|兼并收购2|股份增持6|
股公司	=总数=19=债券发行10|大宗交易1|股份减持6|增发6|股份增持1|
 对控股公司	=总数=5=关联交易3|担保事项2|
 参股公司资	=总数=6=未分类1|关联交易5|
 控股公司及	=总数=6=增发1|关联交易4|担保事项1|
 股公司股份	=总数=11=债券发行1|未分类1|大宗交易1|股份减持8|股份增持1|
 控股公司担保	=总数=18=关联交易2|担保事项18|
 控股公司借款	=总数=12=关联交易11|担保事项3|
 控股公司资金	=总数=8=未分类1|关联交易5|担保事项2|
 控股公司提供	=总数=26=未分类1|关联交易13|担保事项14|
  为控股公司提供	=总数=9=未分类1|担保事项8|
   为控股公司提供担保	=总数=8=担保事项8|
  控股公司提供担保	=总数=14=关联交易2|担保事项14|
   为控股公司提供担保	=总数=8=担保事项8|
  控股公司提供委托贷款	=总数=6=关联交易6|
 控股公司收购	=总数=6=兼并收购6|
 控股公司完成	=总数=7=增发1|关联交易1|股份增持5|
 某人控股公司	=总数=11=未分类1|业绩发布2|股份增持7|担保事项1|
 控股公司部分	=总数=14=股份减持1|关联交易4|诉讼仲裁1|质押7|兼并收购1|
  公司控股公司部分	=总数=6=关联交易4|质押2|
 对参股公司增资	=总数=5=关联交易5|
 参股公司某公司	=总数=8=未分类1|股份减持4|关联交易2|兼并收购1|
 为参股公司提供	=总数=5=关联交易2|担保事项3|
 某公司控股公司	=总数=6=关联交易4|兼并收购1|股份增持1|担保事项2|
 控股公司某公司	=总数=9=未分类1|合同签订1|股份减持1|关联交易1|兼并收购5|
 转让参股公司股权	=总数=12=股份减持12|关联交易1|
 参股公司部分股权	=总数=5=合同签订1|关联交易2|兼并收购1|股份增持4|
 参股公司提供担保	=总数=7=担保事项7|
签订书	=总数=18=合同签订18|关联交易1|
 某公司签订书	=总数=7=合同签订7|
所项目	=总数=25=未分类2|股份减持16|增发1|业绩发布1|兼并收购5|
