  股票价格波动是否达到关于规范上市公司信息披露及相关各方行为	=总数=6=未分类3|交易异动1|关联交易1|资产重组1|
收入	=总数=9=未分类2|兼并收购1|业绩发布6|
 某公司收入	=总数=7=未分类2|业绩发布5|
为和	=总数=12=未分类2|关联交易4|业绩发布1|担保事项9|
 某公司为和	=总数=5=未分类1|关联交易4|担保事项4|
 为和提供担保	=总数=5=关联交易4|担保事项5|
年等	=总数=6=未分类3|政府补贴1|业绩发布2|
义务	=总数=15=兼并收购15|
为向	=总数=21=回购1|关联交易3|担保事项21|
 为向申请	=总数=8=担保事项8|
  为向申请提供担保	=总数=5=担保事项5|
 为向提供	=总数=20=回购1|关联交易3|担保事项20|
  为向提供担保	=总数=19=关联交易3|担保事项19|
 为向银行申请	=总数=5=担保事项5|
 为向银行提供担保	=总数=5=关联交易3|担保事项5|
 为向某公司提供担保	=总数=7=担保事项7|
德号	=总数=6=未分类5|关联交易1|
收储	=总数=29=未分类9|合同签订13|政府补贴6|业绩发布1|
 公司收储	=总数=10=未分类4|合同签订5|政府补贴1|
 土地收储	=总数=15=未分类4|合同签订4|政府补贴6|业绩发布1|
  公司土地收储	=总数=5=未分类2|合同签订2|政府补贴1|
  土地收储补偿	=总数=7=未分类1|政府补贴6|
   收到土地收储补偿	=总数=6=政府补贴6|
    收到土地收储补偿款	=总数=5=政府补贴5|
  土地收储事项	=总数=5=未分类3|合同签订2|
 收储补偿	=总数=9=未分类1|合同签订2|政府补贴6|
 收储事项	=总数=6=未分类3|合同签订3|
 签订收储	=总数=5=合同签订5|
 政府收储土地	=总数=6=未分类3|合同签订3|
 政府收储公司土地	=总数=5=未分类2|合同签订3|
竞买	=总数=7=未分类4|合同签订1|关联交易1|兼并收购1|股份增持2|
为及	=总数=18=未分类1|高管变动2|关联交易5|担保事项10|股份增持1|
 为及提供	=总数=14=关联交易5|担保事项9|股份增持1|
  为及提供关联	=总数=5=关联交易4|担保事项1|
  为及提供担保	=总数=9=股份增持1|担保事项9|
 为及子公司提供	=总数=6=关联交易3|担保事项3|
 为及控股子公司提供	=总数=5=关联交易2|担保事项3|
设计	=总数=10=未分类4|合同签订2|关联交易1|增发1|担保事项1|
勘查	=总数=5=未分类3|股份减持1|增发1|
书之	=总数=21=首发2|关联交易1|增发1|兼并收购18|股份增持1|
 报告书之	=总数=19=关联交易1|增发1|兼并收购18|股份增持1|
  报告书之核查	=总数=12=增发1|兼并收购12|股份增持1|
   详式权益变动报告书之核查	=总数=11=增发1|兼并收购11|股份增持1|
    公司详式权益变动报告书之核查	=总数=7=增发1|兼并收购7|股份增持1|
  收购报告书之	=总数=7=兼并收购7|
   某公司收购报告书之	=总数=5=兼并收购5|
  公司报告书之	=总数=17=增发1|兼并收购17|股份增持1|
   某公司报告书之	=总数=9=兼并收购9|
    某公司报告书之财务顾问核查意见	=总数=5=兼并收购5|
   公司报告书之财务顾问	=总数=12=增发1|兼并收购12|股份增持1|
  报告书之意见书	=总数=5=兼并收购5|
  报告书之财务顾问	=总数=14=关联交易1|增发1|兼并收购13|股份增持1|
   报告书之财务顾问核查意见	=总数=11=增发1|兼并收购11|股份增持1|
    详式权益变动报告书之财务顾问核查意见	=总数=10=增发1|兼并收购10|股份增持1|
 公司书之	=总数=9=首发1|增发1|兼并收购8|股份增持1|
 法律意见书之	=总数=10=增发8|关联交易5|资产重组4|兼并收购1|
  补充法律意见书之	=总数=9=增发8|关联交易5|资产重组4|
竞价	=总数=7=回购3|股份减持3|诉讼仲裁1|
与增	=总数=13=合同签订4|增发1|关联交易9|担保事项1|股份增持1|
 参与增资扩股	=总数=6=未分类1|合同签订1|增发4|关联交易1|股份增持1|
期货	=总数=22=未分类22|
 期货套	=总数=17=未分类17|
  公司期货套	=总数=7=未分类7|
   公司期货套期保值业务	=总数=5=未分类5|
  期货套期保值	=总数=16=未分类16|
   期货套期保值业务	=总数=12=未分类12|
 期货管理	=总数=6=未分类6|
纸业	=总数=6=未分类1|股份减持2|关联交易1|兼并收购1|担保事项2|
举办	=总数=5=未分类5|
参加	=总数=15=未分类13|诉讼仲裁2|
分行	=总数=11=未分类3|合同签订3|担保事项5|
 某公司分行	=总数=8=未分类1|合同签订2|担保事项5|
及减	=总数=6=未分类1|合同签订1|股份减持3|
水泥	=总数=6=合同签订3|股份减持1|关联交易2|资产重组1|股份增持1|
裁定	=总数=7=股份减持1|诉讼仲裁6|股份增持1|
 裁定书	=总数=5=诉讼仲裁5|
改制	=总数=9=未分类9|
 会计师事务所改制	=总数=8=未分类8|
捐赠	=总数=5=重大损失2|未分类3|
总监	=总数=41=未分类1|高管变动40|
 副总监	=总数=6=高管变动6|
 公司总监	=总数=19=未分类1|高管变动18|
 财务总监	=总数=37=未分类1|高管变动36|
  副财务总监	=总数=7=高管变动7|
  财务总监变更	=总数=5=高管变动5|
  财务总监辞职	=总数=13=高管变动13|
  公司财务总监	=总数=18=未分类1|高管变动17|
  总经理财务总监	=总数=6=高管变动6|
系统	=总数=32=未分类20|合同签订4|股份减持5|关联交易2|
 转让系统	=总数=7=未分类3|股份减持4|
 系统项目	=总数=13=未分类12|合同签订1|
  公司系统项目	=总数=5=未分类4|合同签订1|
 公司系统	=总数=15=未分类10|合同签订2|股份减持3|
  某公司系统	=总数=6=未分类5|合同签订1|
  子公司系统	=总数=6=未分类3|合同签订1|股份减持2|
 系统建设项目	=总数=6=未分类6|
为内	=总数=13=未分类8|关联交易3|担保事项2|
地点	=总数=7=未分类5|关联交易1|增发1|
 项目地点	=总数=6=未分类4|关联交易1|增发1|
 变更实施地点	=总数=7=未分类6|增发1|
  项目变更实施地点	=总数=5=未分类5|
 项目实施地点	=总数=5=未分类3|关联交易1|增发1|
  变更项目实施地点	=总数=6=未分类3|合同签订1|增发2|
  募集资金投资项目实施地点	=总数=6=未分类3|合同签订1|关联交易1|增发1|
 项目部分实施地点	=总数=8=未分类7|增发1|
 变更部分实施地点	=总数=6=未分类5|增发1|
行期	=总数=71=回购1|股权激励70|
 某某行期可行	=总数=15=回购1|股权激励15|
  某某行期可行事项	=总数=6=股权激励6|
远达	=总数=10=债券发行1|合同签订1|高管变动2|关联交易6|
 中电远达	=总数=9=债券发行1|高管变动2|关联交易6|
  中电远达公告	=总数=6=债券发行1|高管变动2|关联交易3|
行权	=总数=113=回购4|股权激励110|
 可行权	=总数=31=回购1|股权激励30|
  行权期可行权	=总数=28=回购1|股权激励27|
   某某行权期可行权	=总数=15=回购1|股权激励14|
    某某行权期可行权事项	=总数=6=股权激励5|
  某某可行权事项	=总数=7=股权激励6|
 行权期	=总数=68=回购1|股权激励67|
  某某行权期	=总数=32=回购1|股权激励31|
   某某行权期股票	=总数=8=回购1|股权激励8|
   公司某某行权期	=总数=13=股权激励13|
  公司行权期	=总数=11=股权激励11|
 调整行权	=总数=8=回购2|股权激励6|
  调整行权价格	=总数=6=回购2|股权激励4|
 某某行权	=总数=46=回购1|股权激励45|
  公司某某行权	=总数=16=股权激励16|
  某某行权事项	=总数=12=股权激励12|
 公司行权	=总数=16=股权激励16|
 发行权益	=总数=16=增发16|
  公开发行权益	=总数=11=增发11|
   非公开发行权益	=总数=10=增发10|
    非公开发行权益变动	=总数=8=增发8|
   公开发行权益变动	=总数=9=增发9|
 行权价格	=总数=19=回购2|股权激励17|
  行权价格调整	=总数=7=股权激励7|
 行权调整	=总数=7=股权激励7|
减资	=总数=28=回购11|未分类9|股份减持2|股权激励10|关联交易2|
 公司减资	=总数=10=未分类7|股份减持2|
  某公司减资	=总数=5=未分类2|股份减持2|
  子公司减资	=总数=6=未分类6|
定价	=总数=46=首发42|未分类3|股份减持1|
 定价及	=总数=19=首发18|股份减持1|
 网上定价发行中签公告	=总数=42=首发42|
  公开发行网上定价发行中签公告	=总数=19=首发19|
   某某公开发行网上定价发行中签公告	=总数=18=首发18|
  公开发行股网上定价发行中签公告	=总数=6=首发6|
   某某公开发行股网上定价发行中签公告	=总数=5=首发5|
  某某公开发行股票网上定价发行中签公告	=总数=13=首发13|
 网上定价发行摇号中签结果公告	=总数=24=首发24|
  公开发行网上定价发行摇号中签结果公告	=总数=11=首发11|
   某某公开发行网上定价发行摇号中签结果公告	=总数=10=首发10|
装备	=总数=6=未分类5|政府补贴1|
安全	=总数=11=重大损失4|未分类6|资产重组1|
 子公司安全	=总数=5=重大损失4|资产重组1|
业及	=总数=5=首发3|未分类1|业绩发布1|
 子公司矿业及	=总数=6=未分类2|股份减持1|违规违纪1|诉讼仲裁2|资产重组1|
与和	=总数=6=未分类1|合同签订3|股权激励1|关联交易2|
主体	=总数=32=未分类24|关联交易1|增发4|资产重组1|
 实施主体	=总数=20=未分类14|增发4|
  变更实施主体	=总数=19=未分类13|增发4|
   项目变更实施主体	=总数=6=未分类4|增发2|
  项目实施主体	=总数=19=未分类13|增发4|
   部分项目实施主体	=总数=13=未分类7|增发4|
    变更部分项目实施主体	=总数=10=未分类6|增发2|
     公司变更部分项目实施主体	=总数=5=未分类3|增发1|
   变更项目实施主体	=总数=12=未分类8|增发2|
    公司变更项目实施主体	=总数=6=未分类4|增发1|
   募集资金投资项目实施主体	=总数=12=未分类6|增发4|
    部分募集资金投资项目实施主体	=总数=11=未分类5|增发4|
     公司部分募集资金投资项目实施主体	=总数=5=未分类2|增发2|
     变更部分募集资金投资项目实施主体	=总数=8=未分类4|增发2|
  变更部分实施主体	=总数=13=未分类9|增发2|
   公司变更部分实施主体	=总数=6=未分类4|增发1|
 公司主体	=总数=16=未分类13|增发2|
 公司及主体	=总数=10=未分类10|
 公司及相关主体承诺情况	=总数=9=未分类9|
 公司及相关主体履行情况	=总数=9=未分类9|
收回	=总数=26=未分类11|合同签订11|政府补贴2|业绩发布1|
 政府收回	=总数=5=未分类1|合同签订3|政府补贴1|
 收回土地	=总数=7=未分类1|合同签订6|
 签订收回	=总数=5=合同签订5|
 收回使用权	=总数=6=未分类2|合同签订4|
整体	=总数=8=未分类1|合同签订2|增发2|资产重组2|兼并收购1|
 整体资产	=总数=5=合同签订1|增发2|资产重组2|兼并收购1|
财政	=总数=47=政府补贴47|
 获得财政	=总数=21=政府补贴21|
  获得财政资金	=总数=5=政府补贴5|
  公司获得财政	=总数=8=政府补贴8|
   子公司获得财政	=总数=5=政府补贴5|
  获得财政补助	=总数=13=政府补贴13|
 政府财政	=总数=9=政府补贴9|
  获得政府财政	=总数=5=政府补贴5|
 财政补助	=总数=19=政府补贴19|
  财政补助资金	=总数=5=政府补贴5|
  子公司财政补助	=总数=5=政府补贴5|
 收到财政	=总数=24=政府补贴24|
  收到财政资金	=总数=10=政府补贴10|
  子公司收到财政	=总数=9=政府补贴9|
   全资子公司收到财政	=总数=6=政府补贴6|
 财政资金	=总数=15=政府补贴15|
 子公司财政	=总数=15=政府补贴15|
  全资子公司财政	=总数=7=政府补贴7|
  控股子公司财政	=总数=5=政府补贴5|
上及	=总数=19=首发10|未分类9|
万吨	=总数=11=未分类6|合同签订1|关联交易1|
 万吨项目	=总数=9=未分类4|合同签订1|关联交易1|
污水	=总数=10=未分类2|合同签订8|
 污水处理	=总数=10=未分类2|合同签订8|
根据	=总数=5=债券发行1|违规违纪2|配股1|增发1|关联交易1|
专利	=总数=67=合同签订2|专利获取65|诉讼仲裁1|
 专利权	=总数=5=专利获取2|兼并收购4|
 获得专利	=总数=27=专利获取27|
  公司获得专利	=总数=7=专利获取7|
 取得专利	=总数=36=专利获取36|
 公司专利	=总数=12=合同签订1|专利获取12|
  子公司专利	=总数=5=专利获取5|
 实用新型专利	=总数=11=专利获取11|
  取得实用新型专利	=总数=9=专利获取9|
细则	=总数=103=未分类74|合同签订1|高管变动26|关联交易2|
 实施细则	=总数=35=未分类24|合同签订1|高管变动9|关联交易1|
  某公司实施细则	=总数=26=未分类17|高管变动8|关联交易1|
  累积投票实施细则	=总数=10=未分类8|高管变动2|
  累积投票制实施细则	=总数=9=未分类7|高管变动2|
  董事会委员会实施细则	=总数=23=未分类16|高管变动7|
   某公司董事会委员会实施细则	=总数=21=未分类14|高管变动7|
  董事会审计委员会实施细则	=总数=7=未分类7|
 工作细则	=总数=68=未分类50|高管变动17|关联交易1|
  董事会工作细则	=总数=27=未分类18|高管变动9|
   某公司董事会工作细则	=总数=11=未分类7|高管变动4|
  委员会工作细则	=总数=24=未分类16|高管变动8|
   董事会委员会工作细则	=总数=23=未分类16|高管变动7|
    某公司董事会委员会工作细则	=总数=10=未分类7|高管变动3|
   某公司委员会工作细则	=总数=8=未分类7|高管变动1|
   董事会与委员会工作细则	=总数=6=未分类5|高管变动1|
   董事会战略委员会工作细则	=总数=6=未分类4|高管变动2|
   董事会薪酬委员会工作细则	=总数=5=未分类4|高管变动1|
   董事会审计委员会工作细则	=总数=5=未分类5|
  总经理工作细则	=总数=32=未分类26|高管变动6|
  某公司工作细则	=总数=19=未分类12|高管变动6|关联交易1|
 某公司细则	=总数=45=未分类29|高管变动14|关联交易2|
 委员会细则	=总数=47=未分类32|高管变动15|
  董事会委员会细则	=总数=46=未分类32|高管变动14|
   某公司董事会委员会细则	=总数=31=未分类21|高管变动10|
  某公司委员会细则	=总数=15=未分类14|高管变动1|
  董事会与委员会细则	=总数=7=未分类6|高管变动1|
   某公司董事会与委员会细则	=总数=5=未分类5|
  董事会薪酬委员会细则	=总数=6=未分类5|高管变动1|
   某公司董事会薪酬委员会细则	=总数=5=未分类4|高管变动1|
  董事会战略委员会细则	=总数=9=未分类7|高管变动2|
   某公司董事会战略委员会细则	=总数=5=未分类5|
  董事会审计委员会细则	=总数=12=未分类12|
   某公司董事会审计委员会细则	=总数=8=未分类8|
 董事会细则	=总数=27=未分类18|高管变动9|
  某公司董事会细则	=总数=22=未分类14|高管变动8|
用途	=总数=16=未分类6|股份减持2|增发1|关联交易6|兼并收购5|
 变更资金用途	=总数=14=未分类6|股份减持2|增发1|关联交易6|兼并收购5|
 变更募集资金用途	=总数=12=未分类6|增发1|关联交易5|兼并收购5|
变化	=总数=6=未分类4|高管变动1|关联交易1|资产重组1|
监局	=总数=40=未分类3|违规违纪36|
及和	=总数=7=未分类5|资产重组1|担保事项1|
维修	=总数=5=合同签订1|增发2|业绩发布2|
试车	=总数=6=未分类6|
 项目试车	=总数=5=未分类5|
引进	=总数=11=未分类6|合同签订2|增发2|
 引进投资者	=总数=8=未分类5|增发2|
 引进外部投资者	=总数=5=未分类3|增发1|
电话	=总数=9=未分类9|
 投资者电话	=总数=7=未分类7|
  变更投资者电话	=总数=6=未分类6|
出让	=总数=14=未分类1|合同签订6|股份减持4|关联交易5|
 出让股权	=总数=5=合同签订3|股份减持4|
万元	=总数=16=未分类2|政府补贴2|关联交易3|担保事项9|
 万元额度	=总数=11=关联交易2|担保事项9|
  公司万元额度	=总数=6=关联交易2|担保事项4|
   某公司万元额度	=总数=5=关联交易1|担保事项4|
  万元额度提供担保	=总数=9=担保事项9|
 公司万元	=总数=11=未分类2|政府补贴2|关联交易3|担保事项4|
  某公司万元	=总数=10=未分类2|政府补贴2|关联交易2|担保事项4|
   公司某公司万元	=总数=5=关联交易1|担保事项4|
 万元融资额度提供担保	=总数=5=担保事项5|
购未	=总数=6=回购2|股权激励5|兼并收购1|
与光	=总数=8=合同签订5|股份减持1|关联交易3|担保事项1|
荣获	=总数=8=获得奖项8|
纳入	=总数=5=未分类1|合同签订2|高管变动1|资产重组1|业绩发布1|
向其	=总数=14=未分类1|股份减持4|关联交易7|兼并收购1|担保事项1|
 公司向其	=总数=13=未分类1|股份减持4|关联交易7|担保事项1|
  某公司向其	=总数=6=股份减持2|关联交易4|
  子公司向其	=总数=5=未分类1|关联交易3|担保事项1|
划转	=总数=9=未分类1|合同签订3|股份减持5|诉讼仲裁2|股份增持5|
 股权划转	=总数=7=未分类1|合同签订3|股份减持4|诉讼仲裁1|股份增持3|
  国有股权划转	=总数=6=未分类1|合同签订3|股份减持3|股份增持3|
 无偿划转	=总数=5=未分类1|合同签订2|股份减持2|股份增持2|
  国有无偿划转	=总数=6=未分类2|股份减持2|资产重组1|兼并收购1|股份增持1|
   国有无偿划转获得某公司批复	=总数=5=未分类1|股份减持2|资产重组1|兼并收购1|股份增持1|
  股权无偿划转	=总数=6=未分类1|股份减持3|资产重组1|兼并收购1|股份增持2|
购得	=总数=12=未分类12|
 购得土地使用权	=总数=11=未分类11|
业书	=总数=5=首发2|未分类1|合同签订1|股份减持1|
延长	=总数=8=未分类5|增发1|资产重组1|股份增持1|
电视	=总数=5=未分类2|合同签订2|预增1|
与书	=总数=6=合同签订6|关联交易1|
整合	=总数=14=未分类7|合同签订2|股份减持1|关联交易2|资产重组4|
 公司整合	=总数=5=未分类4|关联交易1|
 整合业务	=总数=5=未分类3|资产重组2|
厂房	=总数=8=未分类3|合同签订1|股份减持2|关联交易1|资产重组1|
熊猫	=总数=14=合同签订1|股份减持10|关联交易2|业绩发布2|
 中电熊猫某公司	=总数=13=合同签订1|股份减持10|关联交易1|业绩发布2|
  中电熊猫某公司股权	=总数=7=股份减持7|
   中电熊猫某公司股权评估	=总数=5=股份减持5|
  中电熊猫某公司报告	=总数=7=股份减持5|业绩发布2|
  中电熊猫某公司项目资产评估	=总数=6=股份减持6|
专业	=总数=5=关联交易2|资产重组1|兼并收购1|
与人	=总数=8=合同签订3|关联交易3|增发1|资产重组1|
诉讼	=总数=143=合同签订1|诉讼仲裁143|担保事项1|
 诉讼事项	=总数=45=诉讼仲裁45|
  重大诉讼事项	=总数=7=诉讼仲裁7|
   重大诉讼事项公告	=总数=6=诉讼仲裁6|
   重大诉讼事项进展公告	=总数=5=诉讼仲裁5|
  诉讼事项进展	=总数=20=诉讼仲裁20|
   诉讼事项进展公告	=总数=11=诉讼仲裁11|
  诉讼事项公告	=总数=16=诉讼仲裁16|
  某公司诉讼事项	=总数=5=诉讼仲裁5|
  子公司诉讼事项	=总数=8=诉讼仲裁8|
 诉讼情况	=总数=12=诉讼仲裁12|
 诉讼结果	=总数=13=诉讼仲裁13|
  诉讼结果公告	=总数=6=诉讼仲裁6|
  某公司诉讼结果	=总数=5=诉讼仲裁5|
 某某诉讼	=总数=5=诉讼仲裁5|
 某人诉讼	=总数=7=诉讼仲裁7|
 诉讼公告	=总数=79=合同签订1|诉讼仲裁79|担保事项1|
  公司诉讼公告	=总数=16=合同签订1|诉讼仲裁16|担保事项1|
   某公司诉讼公告	=总数=14=合同签订1|诉讼仲裁14|担保事项1|
  涉及诉讼公告	=总数=8=诉讼仲裁8|
   某人涉及诉讼公告	=总数=6=诉讼仲裁6|
  重大诉讼公告	=总数=45=诉讼仲裁45|
   某公司重大诉讼公告	=总数=6=诉讼仲裁6|
 诉讼判决	=总数=7=诉讼仲裁7|
  诉讼判决结果	=总数=5=诉讼仲裁5|
 诉讼进展	=总数=71=合同签订1|诉讼仲裁71|
  公司诉讼进展	=总数=18=合同签订1|诉讼仲裁18|
   子公司诉讼进展	=总数=6=诉讼仲裁6|
   某公司诉讼进展公告	=总数=9=合同签订1|诉讼仲裁9|
  重大诉讼进展	=总数=36=诉讼仲裁36|
   重大诉讼进展公告	=总数=34=诉讼仲裁34|
    某公司重大诉讼进展公告	=总数=5=诉讼仲裁5|
  诉讼进展公告	=总数=47=合同签订1|诉讼仲裁47|
  诉讼进展情况	=总数=11=诉讼仲裁11|
 诉讼撤诉	=总数=6=诉讼仲裁6|
 重大诉讼	=总数=48=诉讼仲裁48|
  公司重大诉讼	=总数=8=诉讼仲裁8|
 公司诉讼	=总数=41=合同签订1|诉讼仲裁41|担保事项1|
  某公司诉讼	=总数=19=合同签订1|诉讼仲裁19|担保事项1|
  子公司诉讼	=总数=16=诉讼仲裁16|
   全资子公司诉讼	=总数=7=诉讼仲裁7|
   控股子公司诉讼	=总数=5=诉讼仲裁5|
 涉及诉讼	=总数=13=诉讼仲裁13|
账户	=总数=26=未分类18|合同签订6|诉讼仲裁1|兼并收购1|
 专用账户	=总数=16=未分类13|合同签订3|
  募集资金专用账户	=总数=11=未分类8|合同签订3|
   公司募集资金专用账户	=总数=5=未分类5|
 公司账户	=总数=7=未分类5|诉讼仲裁1|兼并收购1|
 募集资金账户	=总数=18=未分类12|合同签订6|
  变更募集资金账户	=总数=5=未分类3|合同签订2|
 募集资金专项账户	=总数=6=未分类4|合同签订2|
车间	=总数=5=未分类4|政府补贴1|
与中	=总数=11=合同签订4|股份减持1|关联交易7|
 与中签订	=总数=5=合同签订2|股份减持1|关联交易3|
 与中公司	=总数=5=合同签订2|关联交易4|
 与中某公司	=总数=5=合同签订2|股份减持1|关联交易2|
新任	=总数=8=高管变动8|
 新任董事	=总数=5=高管变动5|
在板	=总数=113=未分类11|首发98|增发3|
 在板之	=总数=36=未分类4|首发32|
  在板之公告	=总数=23=未分类2|首发21|
 公司在板	=总数=6=首发5|
 股票在板	=总数=9=未分类2|首发5|增发2|
 在板上市	=总数=75=未分类8|首发66|
  在板上市及	=总数=19=首发10|未分类8|
   在板上市及公告	=总数=12=首发10|未分类2|
  在板上市公告	=总数=44=未分类2|首发42|
 股票申请在板	=总数=6=首发6|
合伙	=总数=7=合同签订5|高管变动1|兼并收购1|担保事项1|
 合伙企业	=总数=6=合同签订5|兼并收购1|担保事项1|
被和	=总数=27=未分类1|违规违纪26|
运行	=总数=7=未分类3|合同签订1|关联交易1|增发2|
向之	=总数=8=合同签订1|股权激励3|关联交易1|增发3|资产重组1|
活动	=总数=38=未分类22|合同签订2|违规违纪14|
 公司活动	=总数=20=未分类10|合同签订1|违规违纪9|
  上市公司活动	=总数=16=未分类8|合同签订1|违规违纪7|
 专项活动	=总数=18=未分类3|合同签订1|违规违纪14|
  专项活动整改	=总数=5=未分类1|违规违纪4|
  公司专项活动	=总数=13=未分类3|合同签订1|违规违纪9|
  公司治理专项活动	=总数=12=未分类3|合同签订1|违规违纪8|
   上市公司治理专项活动	=总数=9=未分类1|合同签订1|违规违纪7|
    加强上市公司治理专项活动	=总数=8=未分类1|合同签订1|违规违纪6|
 开展活动	=总数=5=未分类1|合同签订1|违规违纪3|
 投资者活动	=总数=13=未分类13|
在市	=总数=77=未分类9|首发66|预减1|
对中	=总数=7=债券发行1|股权激励2|关联交易1|资产重组2|担保事项1|
对为	=总数=6=未分类4|高管变动1|担保事项1|
性及	=总数=27=未分类2|关联交易2|增发8|资产重组15|股份增持1|
 完备性合规性及提交	=总数=26=未分类1|关联交易2|增发8|资产重组15|股份增持1|
  完备性合规性及提交法律文件	=总数=16=增发6|关联交易2|资产重组8|股份增持1|
中期	=总数=15=债券发行12|未分类2|高管变动1|
 中期票据	=总数=13=债券发行12|高管变动1|
  中期票据注册	=总数=9=债券发行9|
  发行中期票据	=总数=6=债券发行5|高管变动1|
  中期票据获准注册	=总数=6=债券发行6|
财产	=总数=7=合同签订1|诉讼仲裁3|关联交易1|兼并收购1|股份增持1|
 理财产品	=总数=392=未分类324|合同签订63|关联交易1|业绩发布2|
  理财产品和	=总数=5=未分类4|合同签订1|
  及理财产品	=总数=6=未分类5|合同签订1|
  投资理财产品	=总数=42=未分类28|合同签订12|业绩发布1|
   公司投资理财产品	=总数=16=未分类7|合同签订8|业绩发布1|
   资金投资理财产品	=总数=34=未分类24|合同签订8|业绩发布1|
    自有资金投资理财产品	=总数=11=未分类9|合同签订2|
     公司自有资金投资理财产品	=总数=5=未分类3|合同签订2|
    闲置资金投资理财产品	=总数=32=未分类22|合同签订8|业绩发布1|
     使用闲置资金投资理财产品	=总数=14=未分类11|合同签订2|业绩发布1|
     公司闲置资金投资理财产品	=总数=9=未分类4|合同签订4|业绩发布1|
    使用资金投资理财产品	=总数=19=未分类12|合同签订5|业绩发布1|
    募集资金投资理财产品	=总数=19=未分类14|合同签订4|
     闲置募集资金投资理财产品	=总数=18=未分类13|合同签订4|
      使用闲置募集资金投资理财产品	=总数=15=未分类11|合同签订3|
      使用部分闲置募集资金投资理财产品	=总数=10=未分类7|合同签订2|
  公司理财产品	=总数=84=未分类68|合同签订14|关联交易1|业绩发布1|
   某公司理财产品	=总数=10=未分类6|合同签订4|
   子公司理财产品	=总数=30=未分类23|合同签订6|关联交易1|
    及子公司理财产品	=总数=7=未分类5|合同签订2|
    控股子公司理财产品	=总数=14=未分类11|合同签订2|关联交易1|
  购买理财产品	=总数=339=未分类286|合同签订50|关联交易1|业绩发布1|
   及购买理财产品	=总数=6=未分类5|合同签订1|
   公司购买理财产品	=总数=59=未分类54|合同签订4|关联交易1|
    子公司购买理财产品	=总数=20=未分类17|合同签订2|关联交易1|
     全资子公司购买理财产品	=总数=10=未分类8|合同签订2|
     控股子公司购买理财产品	=总数=12=未分类11|关联交易1|
   购买理财产品情况	=总数=11=未分类7|合同签订4|
    使用闲置募集资金购买理财产品情况	=总数=9=未分类6|合同签订3|
   资金购买理财产品	=总数=247=未分类212|合同签订32|业绩发布1|
    部分资金购买理财产品	=总数=62=未分类46|合同签订15|
     使用部分资金购买理财产品	=总数=60=未分类44|合同签订15|
    闲置资金购买理财产品	=总数=220=未分类190|合同签订27|业绩发布1|
     利用闲置资金购买理财产品	=总数=12=未分类12|
     使用闲置资金购买理财产品	=总数=197=未分类168|合同签订26|业绩发布1|
      公司使用闲置资金购买理财产品	=总数=25=未分类25|
     运用闲置资金购买理财产品	=总数=5=未分类4|合同签订1|
     增加闲置资金购买理财产品	=总数=6=未分类6|
     自有闲置资金购买理财产品	=总数=33=未分类31|合同签订2|
      使用自有闲置资金购买理财产品	=总数=27=未分类26|合同签订1|
       公司使用自有闲置资金购买理财产品	=总数=5=未分类5|
      公司自有闲置资金购买理财产品	=总数=5=未分类5|
     部分闲置资金购买理财产品	=总数=84=未分类68|合同签订15|
      使用部分闲置资金购买理财产品	=总数=81=未分类65|合同签订15|
     公司闲置资金购买理财产品	=总数=15=未分类15|
    自有资金购买理财产品	=总数=58=未分类52|合同签订6|
     闲置自有资金购买理财产品	=总数=32=未分类31|合同签订1|
      使用闲置自有资金购买理财产品	=总数=29=未分类28|合同签订1|
       公司使用闲置自有资金购买理财产品	=总数=6=未分类6|
      使用部分闲置自有资金购买理财产品	=总数=10=未分类10|
     使用自有资金购买理财产品	=总数=49=未分类43|合同签订6|
      公司使用自有资金购买理财产品	=总数=8=未分类7|合同签订1|
     资金和自有资金购买理财产品	=总数=9=未分类8|合同签订1|
      使用资金和自有资金购买理财产品	=总数=7=未分类7|
     使用部分自有资金购买理财产品	=总数=11=未分类10|合同签订1|
     使用募集资金自有资金购买理财产品	=总数=6=未分类6|
     使用部分闲置募集资金自有资金购买理财产品	=总数=5=未分类5|
    使用资金购买理财产品	=总数=187=未分类154|合同签订30|业绩发布1|
     公司使用资金购买理财产品	=总数=10=未分类9|合同签订1|
    募集资金购买理财产品	=总数=163=未分类137|合同签订23|业绩发布1|
     使用募集资金购买理财产品	=总数=113=未分类90|合同签订20|业绩发布1|
      公司使用募集资金购买理财产品	=总数=7=未分类7|
     闲置募集资金购买理财产品	=总数=157=未分类131|合同签订23|业绩发布1|
      部分闲置募集资金购买理财产品	=总数=84=未分类68|合同签订15|
       使用部分闲置募集资金购买理财产品	=总数=81=未分类65|合同签订15|
        公司使用部分闲置募集资金购买理财产品	=总数=9=未分类9|
      使用闲置募集资金购买理财产品	=总数=148=未分类122|合同签订23|业绩发布1|
       使用闲置募集资金购买理财产品进展	=总数=5=未分类4|合同签订1|
       公司使用闲置募集资金购买理财产品	=总数=12=未分类12|
       使用闲置募集资金购买理财产品实施情况	=总数=7=未分类5|合同签订2|
      使用暂时闲置募集资金购买理财产品	=总数=11=未分类8|合同签订2|
      使用部分暂时闲置募集资金购买理财产品	=总数=7=未分类7|
    公司资金购买理财产品	=总数=6=未分类5|合同签订1|
    使用闲置资金和资金购买理财产品	=总数=5=未分类5|
    使用闲置募集资金资金购买理财产品	=总数=5=未分类5|
